dataset,muscle,mvc,participant,test
Landry2016,pec. maj.,3.7095414111835023e-06,1,15
Landry2016,ser. ant.,0.00018612036280787805,1,0
Landry2016,ser. ant.,1.0083063723526095e-05,1,2
Landry2016,ser. ant.,0.0002203629031732708,1,3
Landry2016,ser. ant.,0.00017169127106945987,1,4
Landry2016,ser. ant.,9.117517677455322e-06,1,5
Landry2016,ser. ant.,2.686682841809345e-05,1,7
Landry2016,ser. ant.,4.7368475612786525e-05,1,8
Landry2016,ser. ant.,1.3057641687067743e-05,1,9
Landry2016,ser. ant.,2.2727244528448733e-05,1,10
Landry2016,ser. ant.,0.00014829731646232738,1,13
Landry2016,ser. ant.,0.00011484129385879707,1,15
Landry2016,lat. dors.,1.784225258988824e-05,1,0
Landry2016,lat. dors.,7.505614104216468e-05,1,2
Landry2016,lat. dors.,2.2820941681104044e-05,1,3
Landry2016,lat. dors.,1.3897343036827415e-05,1,4
Landry2016,lat. dors.,0.0001302940191890379,1,5
Landry2016,lat. dors.,0.0001397584999065062,1,7
Landry2016,lat. dors.,1.0553268976947995e-05,1,8
Landry2016,lat. dors.,8.449610267524375e-05,1,9
Landry2016,lat. dors.,0.00011527762784074462,1,10
Landry2016,lat. dors.,1.1947566378920292e-05,1,13
Landry2016,lat. dors.,2.462883681729654e-05,1,15
Landry2016,supra.,0.00017917429957504887,1,0
Landry2016,supra.,0.00019488418422443067,1,2
Landry2016,supra.,0.0002028236890918769,1,3
Landry2016,supra.,0.00019178072010808656,1,4
Landry2016,supra.,0.00020181739863207895,1,5
Landry2016,supra.,0.00010702895236472683,1,7
Landry2016,supra.,0.00011155939394195206,1,8
Landry2016,supra.,9.607779973541778e-05,1,9
Landry2016,supra.,4.188720438200984e-05,1,10
Landry2016,supra.,8.07669944398927e-05,1,13
Landry2016,supra.,0.00014427641551970828,1,15
Landry2016,infra.,5.1179477782051396e-05,1,0
Landry2016,infra.,6.798156003718307e-06,1,2
Landry2016,infra.,6.415774047502516e-05,1,3
Landry2016,infra.,3.069314568747451e-05,1,4
Landry2016,infra.,4.144439272865842e-06,1,5
Landry2016,infra.,4.7375562036982065e-06,1,7
Landry2016,infra.,6.588688894870924e-05,1,8
Landry2016,infra.,7.816569682705107e-05,1,9
Landry2016,infra.,4.1067820631038836e-06,1,10
Landry2016,infra.,3.3837980652943366e-05,1,13
Landry2016,infra.,7.180455464213104e-05,1,15
Landry2016,subscap.,2.9392865294554717e-05,1,0
Landry2016,subscap.,9.641345282626048e-05,1,2
Landry2016,subscap.,3.9699795262759156e-05,1,3
Landry2016,subscap.,5.7547735642913064e-05,1,4
Landry2016,subscap.,0.000332619184655613,1,5
Landry2016,subscap.,0.000123946485497341,1,7
Landry2016,subscap.,6.896695156660126e-05,1,8
Landry2016,subscap.,0.00015781038540193704,1,9
Landry2016,subscap.,0.0001232918740316762,1,10
Landry2016,subscap.,1.6593842264860035e-05,1,13
Landry2016,subscap.,3.871071559504213e-05,1,15
Landry2016,upp. trap.,0.00025639525747004406,2,0
Landry2016,upp. trap.,0.00023439568872462012,2,2
Landry2016,upp. trap.,0.0003091289361635889,2,3
Landry2016,upp. trap.,0.00029038843373030627,2,4
Landry2016,upp. trap.,0.00010365947737582731,2,5
Landry2016,upp. trap.,1.1174789107465737e-05,2,7
Landry2016,upp. trap.,0.00015075647088449559,2,8
Landry2016,upp. trap.,2.4819347365204134e-05,2,9
Landry2016,upp. trap.,3.3726782548556576e-05,2,10
Landry2016,upp. trap.,7.489262229213979e-05,2,13
Landry2016,upp. trap.,0.00012912925174637919,2,15
Landry2016,low. trap.,0.00025490207099472507,2,0
Landry2016,low. trap.,0.0003523153375861275,2,2
Landry2016,low. trap.,0.00025992460174583884,2,3
Landry2016,low. trap.,0.0001876872748243238,2,4
Landry2016,low. trap.,0.0001596594312986129,2,5
Landry2016,low. trap.,0.00013288943431946897,2,7
Landry2016,low. trap.,0.00012798516747870246,2,8
Landry2016,low. trap.,0.00016766407134310692,2,9
Landry2016,low. trap.,4.06120126279544e-05,2,10
Landry2016,low. trap.,1.4156046437068181e-05,2,13
Landry2016,low. trap.,0.0001498078804793323,2,15
Landry2016,ant. delt.,0.00016064787784340645,2,0
Landry2016,ant. delt.,0.0002204372138417023,2,2
Landry2016,ant. delt.,0.00032077085267344504,2,3
Landry2016,ant. delt.,0.00027237150587622913,2,4
Landry2016,ant. delt.,8.257728127382866e-06,2,5
Landry2016,ant. delt.,6.555383064570745e-05,2,7
Landry2016,ant. delt.,0.00015791463853215715,2,8
Landry2016,ant. delt.,6.714887665781285e-06,2,9
Landry2016,ant. delt.,9.302708155308824e-06,2,10
Landry2016,ant. delt.,0.0002861977787444519,2,13
Landry2016,ant. delt.,0.0004214192779265352,2,15
Landry2016,mid. delt.,0.0004884870544329626,2,0
Landry2016,mid. delt.,0.000369768121356136,2,2
Landry2016,mid. delt.,0.0003263069607233113,2,3
Landry2016,mid. delt.,0.00042043226715867955,2,4
Landry2016,mid. delt.,0.00010848477742938935,2,5
Landry2016,mid. delt.,1.3442989192868428e-05,2,7
Landry2016,mid. delt.,0.0003659874629552283,2,8
Landry2016,mid. delt.,1.3558580470093638e-05,2,9
Landry2016,mid. delt.,4.4725068548473826e-05,2,10
Landry2016,mid. delt.,9.593945734327625e-05,2,13
Landry2016,mid. delt.,0.00023466292058080387,2,15
Landry2016,post. delt.,0.00019045433145255513,2,0
Landry2016,post. delt.,0.00018130691456937152,2,2
Landry2016,post. delt.,0.00014264227526744006,2,3
Landry2016,post. delt.,0.00014230148526103286,2,4
Landry2016,post. delt.,0.00030794472315740076,2,5
Landry2016,post. delt.,3.921441147495855e-05,2,7
Landry2016,post. delt.,0.00018252971328762784,2,8
Landry2016,post. delt.,0.00011906453627392312,2,9
Landry2016,post. delt.,0.00019791128093223873,2,10
Landry2016,post. delt.,1.3228403128023846e-05,2,13
Landry2016,post. delt.,0.00017231109620579187,2,15
Landry2016,pec. maj.,5.819585966968633e-06,2,0
Landry2016,pec. maj.,7.035593739901244e-06,2,2
Landry2016,pec. maj.,2.461653219810912e-05,2,3
Landry2016,pec. maj.,6.5305693834033725e-06,2,4
Landry2016,pec. maj.,4.556967403441721e-06,2,5
Landry2016,pec. maj.,0.00010323071688634109,2,7
Landry2016,pec. maj.,4.762683751422833e-06,2,8
Landry2016,pec. maj.,5.1687150016781835e-06,2,9
Landry2016,pec. maj.,7.722230921414838e-06,2,10
Landry2016,pec. maj.,9.507864106631645e-05,2,13
Landry2016,pec. maj.,8.045712394994287e-05,2,15
Landry2016,ser. ant.,6.558073766117627e-05,2,0
Landry2016,ser. ant.,7.142853956579505e-05,2,2
Landry2016,ser. ant.,0.00011374352942761111,2,3
Landry2016,ser. ant.,6.293043223491775e-05,2,4
Landry2016,ser. ant.,7.962060061329997e-06,2,5
Landry2016,ser. ant.,1.8765690775533204e-05,2,7
Landry2016,ser. ant.,3.2215608745237895e-05,2,8
Landry2016,ser. ant.,8.828497866876283e-06,2,9
Landry2016,ser. ant.,7.50480213512297e-06,2,10
Landry2016,ser. ant.,8.925654790775133e-05,2,13
Landry2016,ser. ant.,6.727755921907549e-05,2,15
Landry2016,lat. dors.,3.036619250854015e-05,2,0
Landry2016,lat. dors.,4.6436200457709365e-05,2,2
Landry2016,lat. dors.,4.6525346463299774e-05,2,3
Landry2016,lat. dors.,2.3071266274641127e-05,2,4
Landry2016,lat. dors.,6.373647464902932e-05,2,5
Landry2016,lat. dors.,8.647330661235357e-05,2,7
Landry2016,lat. dors.,8.771965059033027e-06,2,8
Landry2016,lat. dors.,2.4446323843786798e-05,2,9
Landry2016,lat. dors.,9.19207612417847e-05,2,10
Landry2016,lat. dors.,3.2624320882920866e-05,2,13
Landry2016,lat. dors.,4.8268708460760346e-05,2,15
Landry2016,supra.,0.0007157395922964677,2,0
Landry2016,supra.,0.0010851363013127378,2,2
Landry2016,supra.,0.0005611973932982206,2,3
Landry2016,supra.,0.00045862995497239197,2,4
Landry2016,supra.,0.0005668671831277502,2,5
Landry2016,supra.,7.902092993863737e-05,2,7
Landry2016,supra.,0.0004631005547228454,2,8
Landry2016,supra.,0.0002751169096063832,2,9
Landry2016,supra.,8.97072751353679e-05,2,10
Landry2016,supra.,0.0002031519801734183,2,13
Landry2016,supra.,0.0003104782162484043,2,15
Landry2016,infra.,3.691533530595388e-05,2,0
Landry2016,infra.,8.264235516768976e-05,2,2
Landry2016,infra.,6.774106108641498e-05,2,3
Landry2016,infra.,3.723810034329541e-05,2,4
Landry2016,infra.,1.5166850498904708e-05,2,5
Landry2016,infra.,2.8418922015476393e-05,2,7
Landry2016,infra.,3.996769243967684e-05,2,8
Landry2016,infra.,8.313786548553659e-05,2,9
Landry2016,infra.,1.0811847921039558e-05,2,10
Landry2016,infra.,4.845342188370984e-05,2,13
Landry2016,infra.,7.368766286220709e-05,2,15
Landry2016,subscap.,2.1959119760146494e-07,2,0
Landry2016,subscap.,7.094250509637785e-06,2,2
Landry2016,subscap.,2.1858558736873587e-07,2,3
Landry2016,subscap.,1.9633870638125285e-07,2,4
Landry2016,subscap.,5.675127748600913e-05,2,5
Landry2016,subscap.,1.7324300376715512e-07,2,7
Landry2016,subscap.,4.664534282335806e-06,2,8
Landry2016,subscap.,4.720765703455614e-06,2,9
Landry2016,subscap.,0.00010093856698096537,2,10
Landry2016,subscap.,1.216944968415692e-07,2,13
Landry2016,subscap.,1.6705807497481649e-07,2,15
Landry2016,upp. trap.,0.000513156100585643,3,0
Landry2016,upp. trap.,0.0002919037062589843,3,2
Landry2016,upp. trap.,0.00030130628718737343,3,3
Landry2016,upp. trap.,0.0004276170433690354,3,4
Landry2016,upp. trap.,0.00025735768898827664,3,5
Landry2016,upp. trap.,6.12242161071929e-05,3,7
Landry2016,upp. trap.,0.0001225159145721503,3,8
Landry2016,upp. trap.,5.527904480893917e-05,3,9
Landry2016,upp. trap.,1.9619028824077785e-05,3,10
Landry2016,upp. trap.,9.405126656509049e-05,3,13
Landry2016,upp. trap.,0.0002485141673385058,3,15
Landry2016,low. trap.,0.0003104852142261183,3,0
Landry2016,low. trap.,0.0004961818164605446,3,2
Landry2016,low. trap.,0.0002863574821039301,3,3
Landry2016,low. trap.,0.0002980855920945366,3,4
Landry2016,low. trap.,0.0002255873016096368,3,5
Landry2016,low. trap.,4.878832238248126e-05,3,7
Landry2016,low. trap.,0.0001433995029112567,3,8
Landry2016,low. trap.,0.00020827256157183378,3,9
Landry2016,low. trap.,6.457784696867932e-05,3,10
Landry2016,low. trap.,3.54072255852819e-05,3,13
Landry2016,low. trap.,0.0001873023649169879,3,15
Landry2016,ant. delt.,0.0002928565052095444,3,0
Landry2016,ant. delt.,0.0003016201421677629,3,2
Landry2016,ant. delt.,0.0003453750564527886,3,3
Landry2016,ant. delt.,0.00030803604824886685,3,4
Landry2016,ant. delt.,1.1829266605436451e-05,3,5
Landry2016,ant. delt.,1.6502333363381153e-05,3,7
Landry2016,ant. delt.,4.279045461055418e-05,3,8
Landry2016,ant. delt.,6.553946392793801e-05,3,9
Landry2016,ant. delt.,5.116261326064044e-06,3,10
Landry2016,ant. delt.,0.00018253592379937142,3,13
Landry2016,ant. delt.,0.00047496959614114437,3,15
Landry2016,mid. delt.,0.0003685083040915042,3,0
Landry2016,mid. delt.,0.0003318742852618987,3,2
Landry2016,mid. delt.,0.00026116725733846757,3,3
Landry2016,mid. delt.,0.00037141171178773984,3,4
Landry2016,mid. delt.,0.0002828492059251471,3,5
Landry2016,mid. delt.,9.918517141617952e-06,3,7
Landry2016,mid. delt.,0.000213423460652901,3,8
Landry2016,mid. delt.,0.00015269765529302802,3,9
Landry2016,mid. delt.,1.2295865887874778e-05,3,10
Landry2016,mid. delt.,7.038013251501025e-05,3,13
Landry2016,mid. delt.,0.00020353313685337818,3,15
Landry2016,post. delt.,9.77501298759446e-05,3,0
Landry2016,post. delt.,0.00021732690281247988,3,2
Landry2016,post. delt.,6.0020028916174086e-05,3,3
Landry2016,post. delt.,0.00011818135615612843,3,4
Landry2016,post. delt.,0.0004797802251069943,3,5
Landry2016,post. delt.,3.822719810316971e-05,3,7
Landry2016,post. delt.,0.00022864365347207284,3,8
Landry2016,post. delt.,0.0002028807497561451,3,9
Landry2016,post. delt.,5.2071501721652434e-05,3,10
Landry2016,post. delt.,8.626647044154992e-06,3,13
Landry2016,post. delt.,3.3139282119364954e-05,3,15
Landry2016,pec. maj.,8.654159084861589e-06,3,0
Landry2016,pec. maj.,4.054677007106405e-05,3,2
Landry2016,pec. maj.,5.013514292611306e-05,3,3
Landry2016,pec. maj.,6.463331501874377e-06,3,4
Landry2016,pec. maj.,6.285998364053842e-06,3,5
Landry2016,pec. maj.,0.00012047558759420734,3,7
Landry2016,pec. maj.,1.921375384058154e-05,3,8
Landry2016,pec. maj.,4.570720537031079e-06,3,9
Landry2016,pec. maj.,6.044472676643559e-06,3,10
Landry2016,pec. maj.,0.00010947056715957594,3,13
Landry2016,pec. maj.,9.187546417895521e-05,3,15
Landry2016,ser. ant.,0.0003506945049246249,3,0
Landry2016,ser. ant.,0.00039286940376266535,3,2
Landry2016,ser. ant.,0.0003219704126563199,3,3
Landry2016,ser. ant.,0.00032238114124261965,3,4
Landry2016,ser. ant.,2.100029476842432e-05,3,5
Landry2016,ser. ant.,0.00011572940364072697,3,7
Landry2016,ser. ant.,0.0001397289614906705,3,8
Landry2016,ser. ant.,4.876953887488044e-05,3,9
Landry2016,ser. ant.,3.4983207521379624e-05,3,10
Landry2016,ser. ant.,0.0002446021032460428,3,13
Landry2016,ser. ant.,0.00044303283790033256,3,15
Landry2016,lat. dors.,1.169240611309965e-05,3,0
Landry2016,lat. dors.,2.1668111104873e-05,3,2
Landry2016,lat. dors.,1.5175715518356122e-05,3,3
Landry2016,lat. dors.,1.8891433112951143e-05,3,4
Landry2016,lat. dors.,0.00022016744154487372,3,5
Landry2016,lat. dors.,0.00017254429409637042,3,7
Landry2016,lat. dors.,4.378643899850017e-05,3,8
Landry2016,lat. dors.,4.088878181729877e-05,3,9
Landry2016,lat. dors.,0.00011129466581898839,3,10
Landry2016,lat. dors.,1.0129272700266198e-05,3,13
Landry2016,lat. dors.,2.548550697135111e-05,3,15
Landry2016,supra.,0.0003249292586778609,3,0
Landry2016,supra.,0.00037122059964417,3,2
Landry2016,supra.,0.00021581437335107303,3,3
Landry2016,supra.,0.0003259704495132864,3,4
Landry2016,supra.,0.00032796829446591643,3,5
Landry2016,supra.,0.00011138136468231538,3,7
Landry2016,supra.,0.0002655329346074016,3,8
Landry2016,supra.,0.00026557817041121653,3,9
Landry2016,supra.,6.236243806683215e-05,3,10
Landry2016,supra.,4.6481044746008444e-05,3,13
Landry2016,supra.,7.246040842944138e-05,3,15
Landry2016,infra.,9.127318591526168e-05,3,0
Landry2016,infra.,0.0002012051530140907,3,2
Landry2016,infra.,0.00012428394791672037,3,3
Landry2016,infra.,0.00011943799627194245,3,4
Landry2016,infra.,5.930005502178715e-05,3,5
Landry2016,infra.,7.360273260127702e-05,3,7
Landry2016,infra.,8.437577701443885e-05,3,8
Landry2016,infra.,0.00013611265735866146,3,9
Landry2016,infra.,2.508588358709996e-05,3,10
Landry2016,infra.,5.823579188814857e-05,3,13
Landry2016,infra.,0.00013401011706124974,3,15
Landry2016,subscap.,8.663452611772661e-06,3,0
Landry2016,subscap.,2.819666222790279e-05,3,2
Landry2016,subscap.,7.3556974400740414e-06,3,3
Landry2016,subscap.,1.4148150757061227e-05,3,4
Landry2016,subscap.,0.0001858649619914303,3,5
Landry2016,subscap.,3.0121316361195848e-05,3,7
Landry2016,subscap.,2.2167935870104828e-05,3,8
Landry2016,subscap.,2.9527410582955435e-05,3,9
Landry2016,subscap.,0.00010197459211347667,3,10
Landry2016,subscap.,4.793204883750388e-06,3,13
Landry2016,subscap.,8.249577719117693e-06,3,15
Landry2016,upp. trap.,0.00013425658703286472,4,0
Landry2016,upp. trap.,0.00012153542013887552,4,2
Landry2016,upp. trap.,0.00015859713890931776,4,3
Landry2016,upp. trap.,0.00018505085280854028,4,4
Landry2016,upp. trap.,7.951848824457305e-05,4,5
Landry2016,upp. trap.,1.2037674673841813e-05,4,7
Landry2016,upp. trap.,0.00013321202581658974,4,8
Landry2016,upp. trap.,0.00011101984154269113,4,9
Landry2016,upp. trap.,8.246038762593292e-06,4,10
Landry2016,upp. trap.,6.187594314942686e-05,4,13
Landry2016,upp. trap.,0.00010143022089222706,4,15
Landry2016,low. trap.,3.3064597604610214e-05,4,0
Landry2016,low. trap.,7.763643937842226e-05,4,2
Landry2016,low. trap.,3.541288606336033e-05,4,3
Landry2016,low. trap.,3.6110309854198714e-05,4,4
Landry2016,low. trap.,4.5037136609308544e-05,4,5
Landry2016,low. trap.,3.067920221150657e-05,4,7
Landry2016,low. trap.,4.970401437317002e-05,4,8
Landry2016,low. trap.,5.501211714436858e-05,4,9
Landry2016,low. trap.,9.290084001568533e-06,4,10
Landry2016,low. trap.,3.257897796093676e-05,4,13
Landry2016,low. trap.,6.984393455709663e-05,4,15
Landry2016,ant. delt.,0.00014163755852441133,4,0
Landry2016,ant. delt.,8.64724823409402e-05,4,2
Landry2016,ant. delt.,0.0001305073837172685,4,3
Landry2016,ant. delt.,0.0001042344062594692,4,4
Landry2016,ant. delt.,3.7841698856752686e-05,4,5
Landry2016,ant. delt.,5.3032887672166976e-05,4,7
Landry2016,ant. delt.,6.163509676096296e-05,4,8
Landry2016,ant. delt.,4.161049311521525e-05,4,9
Landry2016,ant. delt.,1.3020250797572182e-05,4,10
Landry2016,ant. delt.,0.00010607185313048323,4,13
Landry2016,ant. delt.,0.00018020198261480013,4,15
Landry2016,mid. delt.,8.958711935574338e-05,4,0
Landry2016,mid. delt.,6.43616315488107e-05,4,2
Landry2016,mid. delt.,6.956467287618828e-05,4,3
Landry2016,mid. delt.,7.459072051161419e-05,4,4
Landry2016,mid. delt.,4.9908273820184e-05,4,5
Landry2016,mid. delt.,2.1748335628138274e-05,4,7
Landry2016,mid. delt.,4.399519875342135e-05,4,8
Landry2016,mid. delt.,2.962075302240077e-05,4,9
Landry2016,mid. delt.,1.1430103880685264e-05,4,10
Landry2016,mid. delt.,4.1110837359035387e-05,4,13
Landry2016,mid. delt.,0.00010753201414167072,4,15
Landry2016,post. delt.,0.00013128853817534258,4,0
Landry2016,post. delt.,0.00015341291792291632,4,2
Landry2016,post. delt.,0.00011544059165096985,4,3
Landry2016,post. delt.,0.0001236747536498412,4,4
Landry2016,post. delt.,0.00013168267010637012,4,5
Landry2016,post. delt.,2.2049972006355387e-05,4,7
Landry2016,post. delt.,0.00011252139549906407,4,8
Landry2016,post. delt.,7.242628782126145e-05,4,9
Landry2016,post. delt.,5.630987604203727e-06,4,10
Landry2016,post. delt.,1.9364548769229985e-05,4,13
Landry2016,post. delt.,0.00011625400019911083,4,15
Landry2016,pec. maj.,8.935980253652826e-06,4,0
Landry2016,pec. maj.,6.559855771105032e-06,4,2
Landry2016,pec. maj.,9.592876124573547e-06,4,3
Landry2016,pec. maj.,7.739631368695733e-06,4,4
Landry2016,pec. maj.,3.098069063626499e-05,4,5
Landry2016,pec. maj.,3.891798555551565e-05,4,7
Landry2016,pec. maj.,5.563387040899861e-06,4,8
Landry2016,pec. maj.,4.536104139430116e-06,4,9
Landry2016,pec. maj.,3.993518113186411e-05,4,10
Landry2016,pec. maj.,6.402071125617803e-05,4,13
Landry2016,pec. maj.,3.385329408319484e-05,4,15
Landry2016,ser. ant.,5.721525879223699e-05,4,0
Landry2016,ser. ant.,5.918774933044455e-05,4,2
Landry2016,ser. ant.,7.449571326968206e-05,4,3
Landry2016,ser. ant.,5.8237433216839916e-05,4,4
Landry2016,ser. ant.,1.865653777002253e-05,4,5
Landry2016,ser. ant.,2.4456848651056368e-05,4,7
Landry2016,ser. ant.,3.110373626794188e-05,4,8
Landry2016,ser. ant.,2.1987032548275196e-05,4,9
Landry2016,ser. ant.,1.0796335340910706e-05,4,10
Landry2016,ser. ant.,6.88601334459091e-05,4,13
Landry2016,ser. ant.,7.029543881981857e-05,4,15
Landry2016,lat. dors.,9.304523000988382e-06,4,0
Landry2016,lat. dors.,1.0175018399757775e-05,4,2
Landry2016,lat. dors.,1.2085065367487279e-05,4,3
Landry2016,lat. dors.,9.156517020498718e-06,4,4
Landry2016,lat. dors.,4.4052037607488e-05,4,5
Landry2016,lat. dors.,5.06949066680863e-05,4,7
Landry2016,lat. dors.,1.0396648946661345e-05,4,8
Landry2016,lat. dors.,1.1191932108049957e-05,4,9
Landry2016,lat. dors.,1.8017942999949768e-05,4,10
Landry2016,lat. dors.,1.4242238345299813e-05,4,13
Landry2016,lat. dors.,1.1298966289723017e-05,4,15
Landry2016,supra.,0.0006024620610360697,4,0
Landry2016,supra.,0.0006455753253364346,4,2
Landry2016,supra.,0.0006436571978761437,4,3
Landry2016,supra.,0.0007678025663335272,4,4
Landry2016,supra.,0.00052144608528132,4,5
Landry2016,supra.,5.7547625815268866e-05,4,7
Landry2016,supra.,0.0005849549991623716,4,8
Landry2016,supra.,0.0005055051013321957,4,9
Landry2016,supra.,0.00011751396033159216,4,10
Landry2016,supra.,0.0002957470669953058,4,13
Landry2016,supra.,0.0005149525065513515,4,15
Landry2016,infra.,0.00011229754812978586,4,0
Landry2016,infra.,0.0001476619846936806,4,2
Landry2016,infra.,0.0001597158593697721,4,3
Landry2016,infra.,9.218338544125229e-05,4,4
Landry2016,infra.,3.538563469327779e-05,4,5
Landry2016,infra.,8.176188567940958e-05,4,7
Landry2016,infra.,0.0001679246903080582,4,8
Landry2016,infra.,0.00020982596320025514,4,9
Landry2016,infra.,3.699666050149734e-06,4,10
Landry2016,infra.,7.266267091112717e-05,4,13
Landry2016,infra.,0.0002306110451730357,4,15
Landry2016,subscap.,7.283755487772056e-05,4,0
Landry2016,subscap.,9.188604441831135e-05,4,2
Landry2016,subscap.,5.970200084921467e-05,4,3
Landry2016,subscap.,6.095693216666739e-05,4,4
Landry2016,subscap.,1.4570643101493902e-05,4,5
Landry2016,subscap.,2.2668803912542445e-05,4,7
Landry2016,subscap.,3.583017296525448e-05,4,8
Landry2016,subscap.,2.0285246129838156e-05,4,9
Landry2016,subscap.,2.475569258437569e-05,4,10
Landry2016,subscap.,4.9097717839763984e-05,4,13
Landry2016,subscap.,6.873933705081085e-05,4,15
Landry2016,upp. trap.,0.00014126044647862524,5,0
Landry2016,upp. trap.,9.816824840500646e-05,5,2
Landry2016,upp. trap.,0.0001429658324989939,5,3
